hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
23,146,24.4268,281.755,-8.75587,-7.33233,11.420521997080519
24,146,24.0322,281.87,-8.51485,-7.9773,11.667904088245669
1,147,13.2002,286.451,-4.11289,-4.37416,6.004093591683927
2,147,23.8418,286.234,-1.13529,-3.31219,3.5013548777865977
3,147,29.4932,285.965,-1.26529,-2.72923,3.0082644792305078
4,147,27.0811,285.831,-2.92775,-6.43795,7.07240555009397
5,147,19.6934,285.786,-6.0295,-6.47149,8.84505811569941
6,147,20.9209,285.71,-2.36914,-5.15342,5.671909910779613
7,147,,285.443,-1.50203,-5.82496,6.015501069944215
8,147,46.6157,285.636,-2.55252,-5.35409,5.931411137199984
9,147,151.48,285.67,-3.59483,-5.71514,6.751712964018835
10,147,245.107,285.955,-8.90316,-2.99683,9.394000640541813
11,147,320.103,286.443,-9.83412,-3.23941,10.353921639770121
12,147,499.987,286.506,-8.47862,-8.20454,11.798367417401444
13,147,485.707,286.631,-7.18299,-3.41964,7.955456182375716
14,147,309.961,286.237,-7.99789,-5.1515,9.51336936642849
15,147,129.539,285.014,-9.23278,-5.51553,10.754780225987885
16,147,91.3994,284.764,-6.77458,-4.02311,7.879108340954578
17,147,33.0973,284.375,-11.3658,-5.02277,12.426167072468486
18,147,9.63387,283.571,-8.73611,-7.29741,11.38296141784729
19,147,,283.182,-7.14955,-6.00478,9.336672215029292
20,147,0.0,282.586,-2.96657,-5.73792,6.459432133810216
21,147,25.7471,283.208,-7.65158,-8.41795,11.37578826714439
22,147,24.9023,282.856,-13.0002,-6.23336,14.417349858056438
23,147,24.4434,282.602,-12.1094,-7.63067,14.31309515824233
24,147,23.5049,282.727,-9.94747,-5.98316,11.608202401168752
1,148,13.7695,284.667,-3.99864,-5.03481,6.4294971487434385
2,148,24.415,284.712,-1.71635,-4.86004,5.154206643519447
3,148,29.0264,284.142,-2.30631,-3.69554,4.356154463250815
4,148,26.752,283.968,-2.5508,-5.79293,6.329661809678303
5,148,19.4287,284.922,-4.9963,-6.53691,8.227648876690107
6,148,20.6396,284.81,-2.3584,-4.54746,5.122640238353656
7,148,,284.929,-2.37507,-6.58277,6.998129634252283
8,148,41.4204,285.044,-4.8406,-7.60995,9.019021419339241
9,148,135.355,285.405,-4.28428,-6.80401,8.040497944686013
10,148,229.748,286.112,-5.95492,-3.98414,7.16480591125817
11,148,306.931,286.821,-8.4728,-3.35123,9.111480799129195
12,148,477.706,286.943,-7.2208,-7.86811,10.679284040238839
13,148,454.753,286.945,-6.31092,-3.5046,7.218720967484476
14,148,283.18,286.24,-7.12972,-5.62367,9.080670214653761
15,148,117.086,284.902,-7.24743,-6.22988,9.557020792030327
16,148,77.8056,284.416,-3.78142,-4.30876,5.732761110843534
17,148,27.9098,284.277,-8.234,-5.21223,9.745055031804592
18,148,9.11434,283.413,-6.5032,-7.58403,9.990451505357504
19,148,,282.954,-3.70229,-5.69619,6.7936390660823305
20,148,0.0,282.055,-3.02712,-5.02991,5.870557903853773
21,148,25.5498,282.483,-3.87033,-8.71091,9.532020107878498
22,148,24.7842,282.639,-7.33812,-5.63619,9.252818103178079
23,148,24.3555,282.301,-7.65041,-6.10626,9.788523093689875
24,148,23.5967,282.339,-5.26192,-5.365,7.514720692507473
1,149,10.8857,281.379,-4.61094,-1.96889,5.013710753094957
2,149,11.9307,281.422,1.0815,-0.945974,1.4368399558322422
3,149,14.917,281.311,-0.355138,-0.364487,0.5088946572847862
4,149,14.3936,281.427,-0.349624,-1.6899,1.7256879646610506
5,149,14.3691,281.545,-0.209187,-0.116993,0.23968012645607478
6,149,15.4922,282.128,0.116209,-3.67881,3.680644990729342
7,149,,282.289,-0.478588,-1.90602,1.9651866868427539
8,149,38.522,282.659,-2.0076,-4.78085,5.185266095630966
9,149,87.4961,282.534,-1.12217,-3.26787,3.455175805338999
10,149,72.7167,282.428,-2.41391,-2.95582,3.8162590793210045
11,149,76.7589,282.422,-2.85951,-6.06168,6.702295268227147
12,149,110.8,282.373,-2.33116,-3.88911,4.534256668705467
13,149,85.1284,281.879,-2.516,-4.25021,4.9390830165224
14,149,80.1485,281.973,-3.52523,-4.32875,5.582591075423669
15,149,51.18,281.654,-4.79382,-4.35146,6.474250097424411
16,149,34.5556,281.153,-2.92595,-4.70378,5.5395604239777
17,149,19.4176,280.999,-1.23107,-2.41828,2.71359752050668
18,149,8.20419,280.177,-0.921661,-3.8521,3.9608248394647547
19,149,,279.833,-1.10463,-4.85,4.97420420136729
20,149,0.0,279.833,0.118389,-10.069,10.069695971344965
21,149,25.5869,280.088,-1.72287,-3.13621,3.5782809002368725
22,149,24.0859,279.952,-2.5432,-2.95113,3.8957713635299496
23,149,23.8193,279.607,-1.3174,-2.63263,2.943855206510673
24,149,23.3857,279.963,-0.353722,-1.62721,1.6652121898977321
1,150,11.5947,283.741,-4.96543,-8.11342,9.512259415159996
2,150,17.9707,283.739,-0.368693,-8.67791,8.685738684553492
3,150,25.8623,283.477,-0.682286,-8.69164,8.718378293891359
4,150,23.8477,282.916,-2.48341,-10.1723,10.471055940930695
5,150,20.3906,282.795,-4.05001,-10.7024,11.443074183107441
6,150,18.2539,282.727,-2.76953,-3.81601,4.715106440049896
7,150,,282.852,-2.23542,-9.69703,9.95135635967781
8,150,20.3032,282.91,-3.5281,-10.1373,10.7337011743387
9,150,67.1758,283.018,-3.44834,-9.63799,10.23630304336971
10,150,114.998,283.525,-2.98812,-4.95777,5.788639262149612
11,150,189.837,284.327,-4.28823,-6.2399,7.571345226767829
12,150,390.566,285.15,-4.44639,-5.03608,6.718071583311687
13,150,379.675,284.22,-4.30702,-7.74581,8.86273060836783
14,150,181.336,283.275,-5.5555,-7.74428,9.530868426769935
15,150,86.4144,282.839,-6.73718,-6.86562,9.619060886427532
16,150,43.5244,282.34,-5.153,-7.55729,9.146914296313266
17,150,20.4723,281.72,-3.09338,-6.42854,7.134082026161459
18,150,12.4386,280.966,-4.89334,-10.1817,11.29653890559405
19,150,,280.466,-4.62905,-8.54629,9.719422650888273
20,150,0.0,280.475,-2.79177,-9.62904,10.025586818461052
21,150,25.8164,280.598,-4.64572,-8.57713,9.75447965579405
22,150,25.4062,280.478,-4.77465,-10.1733,11.238029876828945
23,150,24.5947,280.158,-4.38576,-10.5159,11.393816023949132
24,150,24.208,280.422,-4.40646,-10.1975,11.10882063864567
1,152,9.59375,282.375,-4.62852,-1.00942,4.737312120475069
2,152,10.1016,282.13,0.613729,-3.11931,3.179112794718206
3,152,13.4541,281.008,-0.137364,-3.30687,3.3097217504491216
4,152,13.5674,281.633,-0.574233,-3.27584,3.3257888152871344
5,152,13.499,282.129,1.17753,-3.49248,3.6856469515269636
6,152,14.8672,282.375,-3.18946,-7.07285,7.758728131214548
7,152,,282.75,-4.69929,-2.61793,5.379301440614757
8,152,28.8189,283.996,-2.78201,-5.86093,6.487686806944367
9,152,67.5117,283.998,-4.5333,-7.77666,9.001513741899192
10,152,71.7792,283.497,-3.53891,-8.9026,9.580196801115308
11,152,140.806,284.372,-5.66225,-5.73697,8.060638922777771
12,152,241.847,284.746,-5.41709,-4.87007,7.284397426898123
13,152,217.144,283.993,-4.84999,-5.13497,7.063307999868051
14,152,106.367,283.498,-6.0223,-6.55433,8.900974050007113
15,152,76.1488,283.496,-6.66442,-5.05019,8.361752984422584
16,152,56.4462,282.996,-6.40154,-5.91716,8.717367540559477
17,152,37.7536,282.871,-3.12658,-3.61555,4.77992722736445
18,152,12.0597,282.746,-4.39725,-5.62749,7.1417400724613325
19,152,,281.999,-4.20522,-6.30996,7.582840526478188
20,152,0.0,281.746,-6.6072,-10.236,12.183217466662901
21,152,24.8174,281.496,-5.4426,-7.96922,9.650407357640402
22,152,23.5586,281.246,-4.90551,-5.76803,7.571934920547059
23,152,23.0244,281.496,-5.77638,-2.60723,6.337524294020497
24,152,22.6221,281.371,-6.11056,-4.7317,7.728384592112378
1,153,13.3369,285.881,-4.65098,-6.02211,7.609035669025346
1,153,13.3369,285.881,-4.65098,-6.02211,7.609035669025346
2,153,24.5195,285.756,-5.93119,-6.93719,9.127081675552159
2,153,24.5195,285.756,-5.93119,-6.93719,9.127081675552159
3,153,27.4102,285.472,-6.67643,-7.96703,10.394627678074862
3,153,27.4102,285.472,-6.67643,-7.96703,10.394627678074862
4,153,25.998,285.103,-6.94923,-6.92818,9.812822005177715
4,153,25.998,285.103,-6.94923,-6.92818,9.812822005177715
5,153,24.1885,284.914,-5.14669,-7.80303,9.34749673105051
5,153,24.1885,284.914,-5.14669,-7.80303,9.34749673105051
6,153,26.9062,284.913,-4.04004,-6.07041,7.291899668104327
6,153,26.9062,284.913,-4.04004,-6.07041,7.291899668104327
7,153,,285.038,-5.71492,-6.77418,8.862833930453622
7,153,,285.038,-5.71492,-6.77418,8.862833930453622
8,153,64.0064,284.932,-6.08474,-7.7203,9.829908084900897
8,153,64.0064,284.932,-6.08474,-7.7203,9.829908084900897
9,153,185.816,285.148,-7.99229,-7.8919,11.232042781885225
9,153,185.816,285.148,-7.99229,-7.8919,11.232042781885225
10,153,272.67,285.166,-8.50668,-8.96656,12.359725031569269
10,153,272.67,285.166,-8.50668,-8.96656,12.359725031569269
11,153,363.071,285.579,-9.3185,-5.89615,11.027194886846791
11,153,363.071,285.579,-9.3185,-5.89615,11.027194886846791
12,153,530.581,285.542,-8.93369,-8.04243,12.02046161014626
12,153,530.581,285.542,-8.93369,-8.04243,12.02046161014626
13,153,512.113,285.45,-9.08924,-4.77658,10.26791119332457
13,153,512.113,285.45,-9.08924,-4.77658,10.26791119332457
14,153,346.664,285.433,-9.17855,-5.62416,10.764615915493687
14,153,346.664,285.433,-9.17855,-5.62416,10.764615915493687
15,153,147.243,284.378,-10.1791,-7.3749,12.569933445328978
15,153,147.243,284.378,-10.1791,-7.3749,12.569933445328978
16,153,85.2119,284.16,-9.96941,-6.02653,11.64938623228709
16,153,85.2119,284.16,-9.96941,-6.02653,11.64938623228709
17,153,33.8161,284.072,-9.09484,-8.03889,12.138363442313796
17,153,33.8161,284.072,-9.09484,-8.03889,12.138363442313796
18,153,7.49325,282.804,-10.9021,-10.3785,15.05221069012788
18,153,7.49325,282.804,-10.9021,-10.3785,15.05221069012788
19,153,,282.597,-10.0255,-10.9022,14.811097700373189
19,153,,282.597,-10.0255,-10.9022,14.811097700373189
20,153,0.0,282.484,-9.48122,-8.8932,12.999328402975285
20,153,0.0,282.484,-9.48122,-8.8932,12.999328402975285
21,153,26.2393,282.719,-11.7697,-8.77244,14.67928954832624
21,153,26.2393,282.719,-11.7697,-8.77244,14.67928954832624
22,153,24.9121,282.642,-11.6125,-6.67086,13.392181651605537
22,153,24.9121,282.642,-11.6125,-6.67086,13.392181651605537
23,153,24.2988,282.518,-13.3164,-7.75421,15.409551637997128
23,153,24.2988,282.518,-13.3164,-7.75421,15.409551637997128
24,153,23.7295,282.518,-14.1115,-4.17701,14.716719905947112
24,153,23.7295,282.518,-14.1115,-4.17701,14.716719905947112
1,154,22.5488,282.444,0.349021,-5.80239,5.812877546494593
2,154,23.9844,281.917,-0.0669355,-7.06658,7.066897003463419
3,154,27.4619,281.542,-2.73697,-4.40892,5.189371864426368
4,154,33.8584,281.007,-0.782241,-2.63912,2.752608827363779
5,154,33.4385,280.46,-0.537312,-4.82598,4.855799331288722
6,154,36.0371,280.464,-1.65918,-2.59433,3.0795172383508422
7,154,3.83789,279.963,-1.4366,-2.39332,2.791379619901242
8,154,50.2486,279.883,-3.80056,-2.93808,4.803807906234387
9,154,156.637,280.305,-3.63877,-2.18291,4.243317473510555
10,154,306.404,280.978,-3.30941,-0.897224,3.4288781626467864
11,154,462.571,282.428,-4.80678,-1.59244,5.063694216873684
12,154,565.519,284.222,-5.78428,0.483448,5.804448043277156
13,154,630.191,285.299,-5.29139,1.1326,5.411246704050741
14,154,564.305,286.004,-4.76937,1.92223,5.142164755217398
15,154,435.899,286.502,-3.07556,0.999122,3.2337770616546835
16,154,182.649,286.33,-6.15349,-2.39518,6.603205767844888
17,154,60.5036,285.081,-5.45666,-0.623848,5.492205812121757
18,154,32.1886,283.66,-7.345,-0.645069,7.373271934138941
19,154,3.28125,282.785,-5.96889,-1.13564,6.0759629723773
20,154,0.0,281.332,-9.44802,-1.00452,9.501270565077073
21,154,29.333,280.253,-8.25803,-2.0659,8.512520325432416
22,154,28.5439,279.628,-6.63695,-1.32906,6.768715224183981
23,154,28.1455,279.127,-6.89943,-2.37091,7.295433404054895
24,154,27.8369,278.674,-7.18966,-0.329844,7.197222240554754
1,155,22.7764,286.383,-2.31797,-1.50454,2.763444505051621
2,155,23.8916,284.668,-2.98881,-6.05486,6.75235624324576
3,155,29.752,283.912,-3.22135,-4.5471,5.5725410929395585
4,155,34.9297,283.161,-0.721694,-3.56881,3.641050266851036
5,155,34.3018,283.031,-3.27462,-4.54912,5.6051430774602
6,155,36.4932,282.793,-1.10352,-3.44736,3.6196750351378233
7,155,4.10156,282.378,-3.15046,-3.52418,4.727075510714843
8,155,44.6626,282.245,-3.97146,-3.30233,5.165063209729383
9,155,156.996,282.619,-4.89951,-2.92119,5.704257116943451
10,155,284.467,283.648,-5.16586,-2.06568,5.563554924865935
11,155,397.571,284.961,-6.3976,-1.95963,6.690996599677809
12,155,498.987,286.427,-5.51866,0.38628,5.532162365115471
13,155,585.097,287.807,-4.9369,1.86893,5.278814351244036
14,155,539.852,288.558,-4.368,2.80114,5.1890085083376
15,155,385.696,288.962,-3.09313,4.25596,5.2612402262679465
16,155,170.54,289.058,-2.16277,3.49056,4.10628581402951
17,155,76.0661,288.341,-9.35314,-1.10285,9.417935335417205
18,155,22.6339,286.722,-7.55984,-3.87798,8.496464541560801
19,155,3.02148,286.313,-10.4191,-1.55605,10.534654071800365
20,155,0.0,284.785,-10.3709,-1.51185,10.480517984932806
21,155,28.5137,283.66,-9.08029,-2.25925,9.357129744029416
22,155,28.2852,282.654,-7.30883,-2.53951,7.737448352590149
23,155,28.2461,281.904,-8.66115,-2.4378,8.997687934269559
24,155,28.0977,281.528,-7.09396,-0.953867,7.157802088301199
1,156,23.3291,284.414,-0.95762,-4.84584,4.939554774471076
2,156,24.4385,283.635,-0.640178,-7.80388,7.830093928305331
3,156,27.7529,283.044,-1.27799,-5.1638,5.3195948041274725
4,156,33.8281,282.412,-3.01564,-3.61129,4.70483794340464
5,156,33.4033,282.092,-2.88985,-6.346,6.973015776728173
6,156,35.3359,281.958,-1.22168,-4.79697,4.950093251980209
7,156,3.98047,281.58,-2.90339,-4.85035,5.652925668589672
8,156,50.7095,281.755,-0.978298,-3.5162,3.6497574462974933
9,156,154.77,282.513,0.111229,-1.49639,1.5005182179970358
10,156,308.482,283.196,0.0978127,-0.0471268,0.10857375170606384
11,156,468.79,284.336,-0.329241,0.25717,0.4177751129267994
12,156,576.8,287.164,-4.51084,-0.809032,4.582816850216033
13,156,634.285,288.117,-3.98963,2.04423,4.482858890239576
14,156,573.68,288.751,-3.57406,2.42955,4.321645298506114
15,156,440.383,289.123,-1.86413,1.07773,2.1532493143619016
16,156,165.384,288.956,-6.73796,-2.66472,7.245746175515673
17,156,56.7067,287.398,-4.11975,-2.99006,5.090461557275528
18,156,32.8956,285.901,-7.71024,-0.69878,7.741840501198665
19,156,2.51758,285.143,-6.25209,-2.53359,6.745940086911534
20,156,0.0,283.644,-8.86599,-0.942513,8.915946917477077
21,156,28.8594,282.692,-6.09982,-1.82957,6.368291012296785
22,156,28.2129,282.193,-3.4641,-0.21041,3.4704842858166063
23,156,28.1055,281.698,-3.71388,-3.25421,4.937893010029683
24,156,27.7246,281.326,-4.46505,-0.00562477,4.465053542852264
1,157,22.5127,285.293,1.29629,-4.34682,4.535990727117947
2,157,24.3809,284.183,-4.44584,-6.51189,7.884808474382875
3,157,28.6602,283.299,-1.33268,-5.84007,5.990196456486214
4,157,34.1602,282.768,-3.2549,-5.30025,6.219889393912082
5,157,33.708,282.562,-4.97383,-5.16484,7.170394486672264
6,157,35.5518,282.144,-2.59863,-4.82334,5.478821646348784
7,157,3.94922,281.818,-6.99617,-4.39039,8.259656107913937
8,157,46.2486,281.913,-1.43142,-2.95858,3.286663784569392
9,157,151.918,282.408,-2.51182,-2.25127,3.373048521041463
10,157,282.482,283.937,-4.26742,-1.76246,4.61704870106435
11,157,419.337,285.504,-5.85365,-0.682283,5.893278240045094
12,157,517.644,286.879,-5.23057,-0.739208,5.282545881690381
13,157,591.972,288.094,-4.26209,0.165808,4.265313993244108
14,157,546.383,288.967,-3.8475,1.6317,4.1791986241383645
15,157,403.024,289.593,-1.93981,2.83604,3.435983951897913
16,157,157.602,289.714,-2.23161,-1.2277,2.5470238479645215
17,157,62.2067,288.088,-7.02062,-1.1507,7.114296569190801
18,157,26.6886,286.836,-6.88065,-2.14214,7.206393564197004
19,157,2.12305,286.228,-7.15737,-1.26113,7.267626448421796
20,157,0.0,284.768,-8.81423,-1.21693,8.897840699731592
21,157,28.4297,283.303,-6.82932,-3.70798,7.7710184237846205
22,157,27.916,282.554,-6.59984,-2.29244,6.986642196305748
23,157,27.8877,281.839,-7.71681,-1.27423,7.821305432534904
24,157,27.7471,281.464,-5.44259,-1.93531,5.77643581321562
1,158,22.9355,284.794,-0.345315,-3.73452,3.750450916839867
2,158,22.4805,284.794,-0.873576,-5.0114,5.086970118624248
3,158,30.0723,284.025,-1.49869,-1.46312,2.094466960947343
4,158,34.8477,283.549,-0.954116,-0.196737,0.9741882716523537
5,158,34.1104,283.545,-4.9836,-1.1292,5.10992774899998
6,158,35.4951,282.819,-4.37988,-1.3707,4.589353691360037
7,158,4.00195,282.694,-2.36921,-1.89039,3.0309619555843983
8,158,43.3814,283.125,-6.37088,-1.55331,6.557505923024393
9,158,151.223,283.225,-6.55674,-2.24151,6.929300578536047
10,158,278.545,284.075,-6.42074,-1.63697,6.6261280495097585
11,158,375.4,285.481,-7.38979,-1.21256,7.48861121955867
12,158,481.425,286.85,-6.15733,0.902882,6.223175124871869
13,158,575.316,288.225,-4.24061,0.97196,4.350572308754332
14,158,536.586,289.224,-5.12777,3.51647,6.217683365514844
15,158,345.086,289.5,-3.65026,3.9083,5.347822637073896
16,158,166.884,289.625,-2.59734,3.46859,4.33327724288442
17,158,101.254,289.049,-4.3175,4.55047,6.272765217262639
18,158,27.9581,287.881,-4.78104,-0.575245,4.815521808861943
19,158,3.43555,287.236,-8.47377,0.77793,8.509403803898367
20,158,0.0,285.6,-9.09743,1.01891,9.154311016837912
21,158,27.9092,284.778,-6.51291,0.383324,6.524180711558808
22,158,27.6191,283.545,-9.2307,-4.21236,10.14641805070144
23,158,27.6055,282.694,-10.3887,-3.17559,10.863215893007927
24,158,27.4668,282.15,-8.55196,-0.0256443,8.551998449001408
1,159,23.5508,283.294,0.595115,-5.20473,5.238642594806883
2,159,24.4199,283.161,-2.34037,-6.90008,7.286181149498
3,159,29.8477,282.609,0.0354872,-4.97826,4.978386482482436
4,159,34.5898,281.927,-0.0908346,-2.14156,2.143485516199529
5,159,33.9375,281.564,-0.550983,-1.85967,1.9395759266367996
6,159,36.3838,281.517,0.643553,-4.36484,4.412027729900278
7,159,3.70117,281.169,-1.40046,-2.86109,3.185455100876482
8,159,46.8423,282.229,-2.49099,-0.398037,2.5225908573268474
9,159,150.043,282.721,-3.34385,-0.83428,3.446354006903528
10,159,286.576,283.373,-3.74496,0.100822,3.7463169216290284
11,159,424.009,285.125,-7.2101,0.266447,7.2150215532463235
12,159,534.253,286.625,-7.17784,0.811573,7.223575139771787
13,159,609.503,287.73,-5.80702,1.06522,5.903911832742763
14,159,553.648,288.681,-5.14828,2.78649,5.853999784634434
15,159,421.43,289.056,-2.91638,3.09531,4.252789237723873
16,159,177.274,289.049,-3.26872,2.20784,3.944500970211568
17,159,83.8942,288.678,-7.79894,1.2907,7.905021923663464
18,159,30.3136,287.198,-8.68387,0.133251,8.684892285221562
19,159,3.78711,286.481,-9.29701,0.181739,9.298786157570298
20,159,0.0,284.856,-12.2117,1.90221,12.358965157896513
21,159,28.5322,283.529,-11.6662,-2.81931,12.002030299749288
22,159,27.9834,282.787,-10.2297,-4.48482,11.169618280066691
23,159,27.8047,281.973,-11.5733,-3.50665,12.092884978883244
24,159,27.4463,281.46,-10.424,1.1599,10.488333709889288
1,160,23.0361,284.933,-1.45762,-2.92348,3.2667095638884094
2,160,23.5205,285.238,-0.987834,-1.73601,1.9973849733228697
3,160,29.6953,284.548,-1.65397,0.535416,1.7384726209969485
4,160,34.834,284.059,-0.969741,-0.567343,1.1235104301830046
5,160,34.1113,283.789,-3.43477,-3.69902,5.0478108040317835
6,160,35.7764,283.847,-4.22266,-2.13095,4.729884288024391
7,160,3.97852,283.471,-3.06257,-0.780039,3.1603474249552055
8,160,44.2017,282.389,-6.40799,-3.31308,7.213794766036805
9,160,152.918,282.578,-6.37022,-2.73955,6.934323114111427
10,160,279.389,283.414,-6.34262,-2.0564,6.66765396705618
11,160,395.603,284.949,-7.51967,-1.42349,7.653218975633717
12,160,501.784,286.357,-6.421,0.685596,6.457498190105515
13,160,590.988,287.819,-5.33631,1.35966,5.506803040939452
14,160,544.461,288.698,-4.88851,2.9525,5.710935673784113
15,160,381.711,289.119,-3.45837,3.81943,5.152510900696863
16,160,164.134,289.078,-2.59734,3.51985,4.374416429433759
17,160,85.2926,288.698,-9.9259,2.96355,10.358866705026182
18,160,23.4932,287.214,-4.08817,-2.55571,4.821284844623889
19,160,3.61328,286.589,-8.9269,-1.56191,9.062511045957406
20,160,0.0,285.056,-9.64626,-2.01331,9.854123458923173
21,160,28.3447,283.926,-10.6057,-2.30613,10.853529751509415
22,160,27.9131,282.79,-9.35472,-3.13229,9.865192695659827
23,160,27.7236,281.93,-10.3945,-4.81427,11.45525320029636
24,160,27.5156,281.43,-9.10079,-1.78102,9.27342498025945
1,161,27.5947,281.042,-1.47227,-7.18373,7.333045456411681
2,161,27.3545,280.448,-2.83354,-7.81804,8.315689891596488
3,161,31.0918,279.828,-0.761388,-6.61497,6.658643990141235
4,161,34.0293,279.323,-2.27443,-6.59273,6.974031881042702
5,161,33.8906,278.86,-2.04122,-8.14092,8.392923062604588
6,161,35.5596,278.696,-2.44629,-6.9122,7.332315023517471
7,161,2.49609,278.366,-2.16121,-6.36695,6.723754975205447
8,161,40.8111,278.867,-2.1531,-5.06405,5.502766759776394
9,161,155.832,280.651,-3.22959,-4.36748,5.431862766906027
10,161,372.545,282.492,-3.40512,-3.23512,4.6968972342175
11,161,522.29,284.36,-5.34975,-1.80924,5.647404221418899
12,161,628.378,286.034,-4.421,-1.25288,4.595100575003773
13,161,653.566,287.487,-3.65663,2.0037,4.169623082114257
14,161,608.508,288.112,-4.41976,2.0775,4.883675327824323
15,161,478.352,288.518,-3.28259,0.228126,3.290507343856871
16,161,296.79,288.231,-0.642746,3.21224,3.2759133441097004
17,161,151.652,286.513,2.5907,4.05975,4.81594191747575
18,161,62.2354,285.471,-7.67557,1.37983,7.798609212789162
19,161,7.83008,285.071,-7.36244,-4.07217,8.413565906469147
20,161,0.0,284.172,-9.67849,-1.01917,9.732002680281177
21,161,28.4414,283.102,-6.62131,-2.54881,7.0949403473320345
22,161,27.6436,282.445,-7.68969,-2.76119,8.170404060522344
23,161,27.0596,281.821,-7.09084,-2.53692,7.53100092896024
24,161,27.1152,280.962,-6.28146,-1.78004,6.528804035441714
1,162,25.8115,281.613,0.733787,-6.27895,6.321681458589083
2,162,24.6328,281.301,-1.5933,-6.83172,7.015055455832121
3,162,30.4502,281.014,-0.804357,-5.88353,5.9382586205342225
4,162,34.416,280.738,-0.912124,-5.9399,6.0095242907717745
5,162,33.627,280.488,-2.03243,-7.0584,7.345187694327491
6,162,36.0674,280.176,-0.0410175,-6.88291,6.883032217228556
7,162,2.78516,280.114,-2.46003,-6.47437,6.925981121675109
8,162,47.8032,280.325,-3.54373,-5.7955,6.793073130984237
9,162,152.137,281.138,-1.82627,-3.55791,3.9992481394632167
10,162,302.373,282.813,-1.98422,-2.40992,3.1216731755262277
11,162,455.775,284.688,-3.34096,-0.66324,3.406156340980255
12,162,577.941,286.738,-5.61338,2.13286,6.004925212190407
13,162,624.347,287.688,-5.00233,1.72391,5.291046315900098
14,162,575.273,288.438,-4.33285,2.21227,4.864948887234068
15,162,416.414,288.529,-0.985224,1.47666,1.7751594536198714
16,162,208.368,286.264,-2.83073,3.59359,4.574595219360943
17,162,120.011,285.526,-7.60656,2.99041,8.173267828824649
18,162,45.9776,284.977,-8.50125,1.21577,8.587744072537328
19,162,3.4707,285.264,-6.26869,-0.995507,6.347244166025836
20,162,0.0,284.013,-5.33669,2.48864,5.888428415604626
21,162,28.418,283.45,-6.67209,-1.92625,6.944582351056109
22,162,27.46,282.488,-6.7473,-3.62154,7.657780961975865
23,162,27.6191,281.888,-6.45314,-0.79034,6.501357794737958
24,162,27.5039,281.576,-6.58224,-0.437754,6.596780425489088
1,163,24.5801,280.851,-0.100198,-6.81215,6.812886852260501
2,163,24.043,280.951,-1.14115,-8.50994,8.58611100126827
3,163,33.0645,280.497,-1.17447,-7.3181,7.4117452324604365
4,163,35.2998,280.17,-1.56447,-6.05025,6.249247270143821
5,163,34.5303,280.126,-1.91524,-7.87481,8.104367760269767
6,163,35.5283,279.897,-0.1084,-7.37314,7.373936806048721
7,163,3.92773,279.867,-2.41413,-6.95875,7.365610987514885
8,163,42.0532,279.876,-4.53885,-5.5494,7.169170083245341
9,163,145.355,279.92,-4.28428,-3.84405,5.7560208061559335
10,163,328.295,281.557,-5.96859,-2.57056,6.49860333469431
11,163,351.634,282.104,-6.75014,-1.28971,6.8722443134466635
12,163,471.347,281.134,-3.66026,2.12798,4.233887356555439
13,163,633.535,280.363,-2.33924,4.74491,5.2901998719991665
14,163,575.805,279.816,-2.9266,6.42076,7.056284187701059
15,163,294.164,278.661,-0.883173,4.66172,4.744642020883029
16,163,199.212,279.48,-3.34489,6.56868,7.371285237629866
17,163,122.418,278.952,-3.94592,6.85564,7.910125438701968
18,163,52.9034,279.503,-5.15701,5.96333,7.883911264657917
19,163,7.37305,280.817,-6.13295,6.9249,9.250260305121149
20,163,0.0,281.4,-9.13259,4.25719,10.076103751162947
21,163,28.2998,281.188,-7.94846,4.10549,8.946120081448717
22,163,28.0693,280.966,-6.6389,2.51078,7.09781722914869
23,163,27.6328,280.886,-7.85646,2.35956,8.203138858095723
24,163,27.5352,280.373,-8.83126,3.36303,9.449927193820066
1,164,25.54,277.797,0.506248,-10.6564,10.66841825190145
2,164,24.1309,277.418,0.116658,-11.5231,11.523690498228593
3,164,27.2754,276.817,-0.0358019,-11.384,11.384056297122024
4,164,29.9248,276.294,-0.273452,-12.1162,12.119285392971978
5,164,31.1865,275.512,-0.334187,-12.9637,12.968006733533453
6,164,32.0879,274.993,-0.0429707,-10.4337,10.433788486022634
7,164,1.01367,274.372,0.800709,-7.88648,7.927023507791622
8,164,53.1236,274.642,0.362522,-7.39315,7.402032769650781
9,164,181.574,276.212,0.876854,-6.66045,6.717921340698773
10,164,358.404,278.808,-0.158047,-6.1233,6.125339316659038
11,164,501.525,281.095,-0.96596,-5.03824,5.130003997971152
12,164,602.503,283.387,-3.29307,-3.11616,4.533736116107773
13,164,642.097,285.012,-4.62733,1.46122,4.85256085147832
14,164,641.211,285.786,-4.4725,-0.507459,4.501196606090541
15,164,545.086,286.536,-4.09411,-0.925683,4.197454670224444
16,164,413.056,286.786,-3.06462,1.89778,3.6046448747137356
17,164,235.019,285.559,-1.65002,4.05535,4.378176518015234
18,164,116.833,284.907,-0.633575,2.00044,2.098374960350271
19,164,23.334,283.738,1.56041,-2.94766,3.335202968891099
20,164,0.0,282.618,-1.05935,-5.00013,5.111117533318912
