hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
2,145,23.9863,277.769,1.55427,-10.6622,10.774890443661134
3,145,27.5996,276.772,2.45775,-10.6931,10.97191517796688
4,145,28.7695,276.261,5.81419,-10.6494,12.133199319062552
5,145,28.1133,275.764,3.78199,-12.925,13.466962291478357
6,145,28.3652,276.121,5.1827,-12.7383,13.752260402566554
7,145,0.0,276.496,4.72641,-10.5489,11.559335737753273
8,145,27.1484,275.842,6.56913,-6.94766,9.561560983045604
9,145,157.662,276.984,6.49717,-8.22056,10.478111696412672
10,145,306.612,279.34,4.96755,-7.05574,8.62902195791041
11,145,416.31,280.504,4.92817,-8.81367,10.097902674209136
12,145,489.019,281.495,3.3555,-10.111,10.65324838957583
13,145,425.314,282.496,3.4566,-8.17535,8.876059440004894
14,145,227.678,282.254,2.96714,-9.61184,10.059393021708617
15,145,119.857,282.255,4.03564,-8.85964,9.735482070200737
16,145,25.8329,280.002,0.65324,-4.94979,4.992709038357833
17,145,8.48499,280.484,-0.264009,-3.01831,3.029834320252677
18,145,,279.985,,-6.60593,6.60593
19,145,0.0,279.126,0.335663,-7.57068,7.57811753088912
20,145,8.93945,278.52,2.75101,-11.0463,11.383707643386666
21,145,12.2178,278.52,1.94743,-9.0069,9.21502746685543
22,145,24.5498,279.136,-10.1962,-5.78316,11.722091708632892
23,145,27.6445,278.391,-10.1259,-8.64616,13.315026607393618
24,145,9.8125,278.739,,-3.41237,3.41237
1,146,17.6338,279.891,5.15685,-3.29844,6.121503765914059
2,146,25.5713,279.185,4.80329,-3.64071,6.027135648730663
3,146,27.5977,278.272,4.01732,-3.30639,5.202987104971528
4,146,28.3252,277.911,5.42747,-5.03123,7.4007233372015735
5,146,26.8926,277.035,5.83277,-3.68379,6.898660350894223
6,146,26.7373,276.65,5.4825,-4.54001,7.1182509825167015
7,146,0.0,276.698,-0.196443,-5.70466,5.708041307475709
8,146,27.4062,276.251,5.15898,-3.70401,6.35096565259961
9,146,160.006,277.214,5.23057,-3.29966,6.184385065671445
10,146,295.878,279.206,0.314227,-3.82624,3.8391211422836085
11,146,398.935,280.596,1.37739,-4.91035,5.099876501896884
12,146,455.425,282.201,-1.33786,-3.35029,3.6075355110795515
13,146,458.517,283.379,3.0523,-2.55084,3.977853692080693
14,146,408.162,283.889,3.70737,-3.48635,5.08912847542681
15,146,307.217,284.134,4.32715,-3.40846,5.508341555686248
16,146,163.778,283.95,-1.56063,-3.54598,3.8742147794488626
17,146,34.3873,282.649,-6.36313,-7.76489,10.039070679549976
18,146,,281.264,,-8.76804,8.76804
19,146,0.0,282.042,9.87766,-6.95496,12.080547821899469
20,146,8.44922,280.389,-0.914032,-6.98678,7.046314587458043
21,146,5.13477,280.236,-2.47445,-5.72858,6.240154775235948
22,146,10.9668,279.605,-3.08973,-5.36714,6.192949479246541
23,146,17.4395,279.014,-5.69625,-6.44987,8.605119817841004
24,146,20.2637,279.327,-1.8555,-3.83473,4.260050988298145
1,147,17.5859,279.907,2.41368,-2.75742,3.664589499357329
2,147,25.1699,279.176,3.0572,-5.16707,6.003755843211813
3,147,26.2227,278.457,5.71557,-6.00317,8.288895612432334
4,147,27.5762,278.005,4.90208,-5.29099,7.212833250983971
5,147,26.1045,277.006,6.28101,-6.38935,8.959624994529626
6,147,25.1025,276.664,6.19344,-6.23093,8.785396274414717
7,147,0.0,276.38,5.14731,-5.5157,7.544385112525738
8,147,25.1875,275.862,6.22929,-5.75918,8.48364356727108
9,147,157.24,277.237,5.31162,-4.9188,7.239330111578004
10,147,300.065,278.849,5.59938,-5.3072,7.71488355222553
11,147,407.185,280.618,0.624464,-6.52607,6.555878654474623
12,147,480.581,281.663,-0.265596,-5.61982,5.626092611005973
13,147,492.548,282.886,4.14507,-4.15045,5.8658196790729935
14,147,445.256,283.432,4.30503,-5.65334,7.105880413889612
15,147,346.154,283.788,4.38965,-5.39284,6.9535422906673965
16,147,203.372,283.538,-1.44881,-4.58992,4.813150322034416
17,147,50.7116,282.971,-5.23374,-8.10767,9.650199335583697
18,147,,282.181,-7.13595,-7.68454,10.486845923064761
19,147,0.0,282.426,8.01437,-6.55115,10.351216972868455
20,147,11.0186,281.337,-2.32321,-7.2485,7.611705259276662
21,147,5.22266,280.666,-0.363117,-6.77643,6.78615189194797
22,147,7.94141,279.898,-1.67274,-6.05562,6.282403416846136
23,147,18.4229,279.439,-2.48678,-4.69889,5.316356082929359
24,147,21.6045,278.931,1.6401,-2.886,3.3194764662518694
1,148,17.1299,278.78,3.59825,-5.76719,6.797638086762196
2,148,25.2617,278.193,3.88825,-6.22371,7.338464023663262
3,148,25.3457,277.592,3.98803,-5.79369,7.033578541325888
4,148,26.7344,276.94,5.52122,-6.31394,8.387473315128936
5,148,25.6533,276.291,7.12867,-7.15351,10.099041602498724
6,148,24.7686,275.804,6.36629,-6.73484,9.267562688738609
7,148,0.0,275.318,6.16782,-7.33259,9.58169503065611
8,148,23.8555,275.288,6.62382,-7.62149,10.097628494478295
9,148,149.732,277.111,5.50889,-6.67808,8.657056169304898
10,148,288.815,278.859,5.76638,-7.10603,9.151327808864679
11,148,396.325,280.669,-0.0151844,-7.95966,7.959674483394617
12,148,465.94,281.907,-0.618135,-7.17158,7.198169946217233
13,148,477.751,283.155,4.60015,-5.79987,7.4026935664932125
14,148,433.24,283.658,4.66245,-7.15871,8.54315918537165
15,148,338.279,283.821,4.46631,-6.58034,7.952911387139932
16,148,201.427,283.335,-1.97127,-4.97078,5.347388074686557
17,148,53.9772,281.867,-4.3685,-6.53442,7.860180467800978
18,148,,281.361,-1.41965,-5.20114,5.391406441931455
19,148,0.0,281.888,7.19504,-6.87293,9.950164188921708
20,148,15.1445,280.666,-4.3652,-8.35592,9.427426482683384
21,148,4.4707,280.017,-1.59896,-7.41999,7.590317824814717
22,148,7.47656,279.166,-2.42079,-6.97456,7.382730620691778
23,148,16.7988,278.345,-1.3691,-5.5485,5.714917939918298
24,148,22.5781,277.558,-0.104036,-4.39675,4.3979806788793425
1,149,25.5059,278.787,1.8297,-1.0499,2.109524140653527
2,149,27.5957,278.242,1.99958,-2.23494,2.9988792873338532
3,149,27.002,277.795,4.87377,-1.79662,5.194369782495275
4,149,27.6914,277.252,11.4333,-1.00486,11.47737306658627
5,149,26.7959,276.382,3.73902,-6.98017,7.918525354464681
6,149,24.1807,275.513,3.83406,-7.5947,8.507613306539032
7,149,0.0,275.161,4.4891,-7.85896,9.050705557667866
8,149,28.7305,276.422,5.82304,-7.70303,9.6563174151692
9,149,166.302,278.498,1.97276,-7.11802,7.386338114248494
10,149,299.659,279.58,5.49782,-6.81599,8.756925512558617
11,149,412.263,280.099,7.76607,-8.6291,11.609186451035232
12,149,466.503,280.974,3.11624,-8.27021,8.837834869565057
13,149,463.673,281.423,2.87749,-7.69977,8.21987875537103
14,149,392.209,281.773,4.8148,-7.39602,8.825157838837786
15,149,230.029,281.529,3.47119,-6.12087,7.036633397655445
16,149,83.1766,281.173,1.48576,-4.55623,4.7923600230471
17,149,15.5123,280.577,0.262358,-5.90308,5.908907276862957
18,149,,280.089,,-5.38962,5.38962
19,149,0.0,278.832,1.87961,-4.84315,5.195097272871799
20,149,9.88867,278.047,-0.396942,-3.79439,3.8150961224409534
21,149,10.2139,276.959,1.79411,-2.59186,3.152232375904416
22,149,20.0283,277.134,-9.70301,-2.64253,10.05640929263522
23,149,26.3711,277.396,0.869667,-3.8444,3.9415392996758256
24,149,23.6729,277.844,,-2.59108,2.59108
1,150,19.3467,276.276,4.01524,-5.15684,6.53568290564957
2,150,26.4004,275.447,0.557199,-4.07039,4.10835070042724
3,150,28.8232,276.288,1.94897,-4.49877,4.902796709409845
4,150,28.2959,275.552,4.04076,-2.62449,4.818266196226605
5,150,27.75,274.424,4.46558,-7.31269,8.568362724143977
6,150,23.7793,274.845,4.29598,-9.30661,10.25028945213256
7,150,0.0,273.105,4.32699,-1.86287,4.710958193085564
8,150,30.4102,275.33,0.026166,-1.45157,1.4518058149959314
9,150,178.068,278.686,1.00401,-1.59019,1.880622321520193
10,150,320.534,279.954,0.948993,1.87346,2.100104779683385
11,150,416.622,281.206,7.08052,-1.52704,7.243315168622721
12,150,503.55,283.144,7.1387,-4.11787,8.24123115965691
13,150,507.408,284.069,-0.665474,-3.75006,3.808648795606652
14,150,451.662,283.691,0.562843,-4.96682,4.998609122050754
15,150,326.576,283.833,2.31885,-5.05397,5.560546563369467
16,150,174.825,282.57,-3.11141,-7.14022,7.788684987627886
17,150,26.2936,280.928,-0.440767,-6.41382,6.428947234243644
18,150,,281.102,,-6.4487,6.4487
19,150,0.0,279.912,,-7.54041,7.54041
20,150,5.27637,278.912,-1.41843,-7.18307,7.321778355686547
21,150,6.78223,277.912,1.01139,-8.45807,8.518324826924598
22,150,11.9277,277.158,-9.93788,-7.06441,12.192922026425823
23,150,22.7402,277.046,-11.769,-7.71061,14.069927774231822
24,150,24.4209,277.293,-8.92484,-5.95485,10.729073005068985
1,152,20.4902,278.63,1.64122,-3.54356,3.9051786850283814
2,152,24.1572,277.877,5.57478,-7.21102,9.114657508036164
3,152,27.7422,277.246,3.25561,-7.94555,8.586661823700757
4,152,29.0654,276.624,11.7868,-7.96091,14.223387158764258
5,152,27.3809,275.866,5.74585,-8.30879,10.10201878272853
6,152,27.998,275.488,5.37703,-7.103,8.90870701173296
7,152,0.0,275.246,4.1141,-5.73543,7.058397558575176
8,152,26.543,275.747,3.96367,-4.64834,6.108825142734076
9,152,158.092,277.619,3.18565,-4.10435,5.19558031840525
10,152,299.94,278.751,4.48806,-3.84578,5.910389697135037
11,152,410.653,280.122,4.55708,-5.88251,7.441162679749718
12,152,473.503,281.871,2.98538,-6.71113,7.345186152937174
13,152,452.595,282.873,4.30621,-5.77594,7.20450743963111
14,152,271.131,282.75,2.76694,-8.63381,9.06634612618005
15,152,108.185,282.496,-8.64356,-6.32546,10.710862415566732
16,152,28.2938,279.87,-1.74422,-5.66365,5.926148389206939
17,152,6.10999,279.492,-2.0184,0.75708,2.1557153537515106
18,152,,279.871,,-7.37595,7.37595
19,152,0.0,279.245,3.09152,-7.65272,8.253582210701
20,152,9.77734,278.497,0.00491333,-11.0376,11.03760109357154
21,152,11.3438,278.494,0.28825,-7.76276,7.768109865346911
22,152,23.041,278.619,,-4.66109,4.66109
23,152,28.3438,278.0,-8.13229,-4.59342,9.339895499442164
24,152,11.2061,277.999,-7.41995,-3.47438,8.193105295728843
1,153,18.3379,281.485,3.93419,-2.5709,4.699721030667671
1,153,18.3379,281.485,3.93419,-2.5709,4.699721030667671
2,153,24.2773,280.353,4.78669,-8.60701,9.84850355618558
2,153,24.2773,280.353,4.78669,-8.60701,9.84850355618558
3,153,25.7354,279.499,2.86596,-10.4914,10.875808047294694
3,153,25.7354,279.499,2.86596,-10.4914,10.875808047294694
4,153,27.8809,278.836,1.9431,-10.1435,10.327934443052976
4,153,27.8809,278.836,1.9431,-10.1435,10.327934443052976
5,153,27.1416,277.526,1.65992,-11.1975,11.319864869175781
5,153,27.1416,277.526,1.65992,-11.1975,11.319864869175781
6,153,26.4971,277.416,7.00301,-11.688,13.62539882205655
6,153,26.4971,277.416,7.00301,-11.688,13.62539882205655
7,153,0.0,276.948,2.06918,-10.9322,11.126297799016527
7,153,0.0,276.948,2.06918,-10.9322,11.126297799016527
8,153,28.207,276.423,6.44413,-12.1908,13.789213759199615
8,153,28.207,276.423,6.44413,-12.1908,13.789213759199615
9,153,166.193,277.526,1.91807,-11.5111,11.66980787052212
9,153,166.193,277.526,1.91807,-11.5111,11.66980787052212
10,153,315.784,279.061,0.00368023,-9.85408,9.854080687232718
10,153,315.784,279.061,0.00368023,-9.85408,9.854080687232718
11,153,436.825,280.316,5.32661,-9.43671,10.836247953798399
11,153,436.825,280.316,5.32661,-9.43671,10.836247953798399
12,153,506.847,281.723,1.56839,-7.81513,7.970953776619207
12,153,506.847,281.723,1.56839,-7.81513,7.970953776619207
13,153,517.33,283.0,3.92437,-5.79108,6.995519098916105
13,153,517.33,283.0,3.92437,-5.79108,6.995519098916105
14,153,467.568,283.701,3.98472,-5.34426,6.666266453270526
14,153,467.568,283.701,3.98472,-5.34426,6.666266453270526
15,153,361.764,284.009,4.84814,-4.27565,6.464181648290833
15,153,361.764,284.009,4.84814,-4.27565,6.464181648290833
16,153,213.356,283.982,4.58146,-4.13533,6.17176878540504
16,153,213.356,283.982,4.58146,-4.13533,6.17176878540504
17,153,59.2116,283.508,5.36099,-6.88745,8.72795401469325
17,153,59.2116,283.508,5.36099,-6.88745,8.72795401469325
18,153,,281.871,2.00467,-7.74069,7.996060497832667
18,153,,281.871,2.00467,-7.74069,7.996060497832667
19,153,0.0,282.537,-3.96024,-6.48182,7.59588647690314
19,153,0.0,282.537,-3.96024,-6.48182,7.59588647690314
20,153,11.3799,281.436,-3.81589,-7.09517,8.056205919724247
20,153,11.3799,281.436,-3.81589,-7.09517,8.056205919724247
21,153,3.39648,281.018,-2.44661,-7.41022,7.803669709854461
21,153,3.39648,281.018,-2.44661,-7.41022,7.803669709854461
22,153,8.14258,280.674,-2.98524,-7.17964,7.775531389377835
22,153,8.14258,280.674,-2.98524,-7.17964,7.775531389377835
23,153,17.4902,279.984,-3.91354,-8.81998,9.64924051581263
23,153,17.4902,279.984,-3.91354,-8.81998,9.64924051581263
24,153,18.5068,280.357,-2.54886,-6.04665,6.561910051356997
24,153,18.5068,280.357,-2.54886,-6.04665,6.561910051356997
1,154,29.6992,271.886,-0.305068,-4.04697,4.0584520035998946
2,154,27.4814,271.807,-1.5639,-3.37996,3.7242331843750063
3,154,24.083,271.357,-0.389902,-2.80346,2.8304437004123577
4,154,29.7246,270.656,-1.34792,-2.45066,2.796895200396325
5,154,32.7969,270.357,-2.39086,-2.06758,3.1608699112744265
6,154,33.2793,270.404,-2.03019,-0.89011,2.216746996885301
7,154,0.0,270.28,-0.549958,-0.482985,0.7319346364184441
8,154,5.96094,270.158,-1.84004,-1.17715,2.1843601635490426
9,154,123.029,270.701,-0.261618,-0.438335,0.5104718896756216
10,154,270.393,271.831,-0.752179,-0.272045,0.7998635696579761
11,154,380.7,272.043,-0.46538,-1.17109,1.2601707552946941
12,154,440.972,274.664,0.528349,-1.22773,1.3365902957529656
13,154,447.158,276.591,3.93609,-0.972229,4.054384505265997
14,154,399.412,276.675,5.28941,-1.84621,5.602352141038619
15,154,303.67,277.127,4.10986,-2.40114,4.759876313435046
16,154,175.739,277.081,4.41789,-2.16072,4.91797346175231
17,154,49.3561,276.159,4.95181,-2.84106,5.708944228112585
18,154,0.0,274.907,3.73856,-3.26999,4.966856699533418
19,154,0.0,274.186,2.73801,-1.03748,2.9279794245349473
20,154,17.6719,273.973,-0.17868,-1.46236,1.473235660714198
21,154,17.2363,272.987,-0.720539,-1.11725,1.3294450018789796
22,154,18.21,272.167,-2.01649,-0.767532,2.157623065116797
23,154,18.3955,271.888,-2.80367,-0.381508,2.829507699753439
24,154,17.459,271.262,-3.28372,-1.01979,3.438428228493362
1,155,32.0352,274.537,-0.391982,-2.81211,2.839297895681959
2,155,34.5645,274.008,-1.07073,-4.13387,4.270286162518854
3,155,33.3164,273.287,-1.75416,-2.76684,3.2760465337354416
4,155,29.1338,272.911,-1.67604,-3.02048,3.4543319921513045
5,155,34.0352,272.502,-2.89086,-3.08174,4.22542222354169
6,155,33.0166,272.161,-1.91496,-1.80271,2.6299876702562694
7,155,0.0,272.036,1.14535,-1.64363,2.0033337713421595
8,155,4.11719,271.905,-0.751178,-2.05313,2.1862321890833094
9,155,88.8571,272.125,-2.13076,-1.4774,2.5928457219047956
10,155,218.128,272.656,-1.21312,-0.0952873,1.2168565256188957
11,155,328.872,273.279,1.93696,-1.31367,2.3404151149956283
12,155,399.394,275.245,-1.1904,1.28057,1.7484026094981668
13,155,421.08,278.088,3.99468,1.00775,4.119833536066718
14,155,390.24,278.711,4.45737,-1.2632,4.6329063833515995
15,155,310.232,279.581,4.15185,-1.50612,4.416588714935997
16,155,192.544,279.961,4.32756,-1.7491,4.667668193391643
17,155,61.9342,279.426,4.22427,-2.00024,4.673908117464442
18,155,0.0,278.307,0.608675,-1.86814,1.9647982886863984
19,155,0.0,277.58,0.188202,-0.974493,0.9925001762483471
20,155,19.2275,277.454,0.124054,-0.391073,0.4102773284560091
21,155,19.0615,276.886,-0.17757,-1.11432,1.1283794429623397
22,155,19.8691,276.067,-0.1952,-0.923782,0.9441801859412217
23,155,20.0654,275.25,-2.61422,-1.84733,3.201058315198272
24,155,19.5342,274.154,-1.82913,-0.0119801,1.8291692321094868
1,156,31.2441,273.26,-1.11952,-3.50596,3.680364187414066
2,156,28.4717,272.928,-1.58636,-4.53133,4.800988400163033
3,156,28.4521,272.404,-2.00416,-3.19115,3.768301424793404
4,156,34.7256,271.759,-2.9026,-3.25339,4.360003813312553
5,156,34.5908,271.645,-0.780513,-3.31123,3.4019765807643356
6,156,34.3398,271.27,0.626056,-0.370579,0.7275128248883314
7,156,0.0,271.087,-2.82047,-0.570387,2.877567088821562
8,156,4.28125,270.751,-0.791217,-2.0502,2.197576934054642
9,156,106.256,271.625,0.194437,-0.276714,0.33819577875100687
10,156,247.112,272.949,-0.929914,-0.360424,0.9973191601348086
11,156,360.56,273.878,1.52778,-0.23847,1.5462792986068203
12,156,428.237,276.128,1.61136,-0.484077,1.6825015873778542
13,156,443.251,278.378,0.0923386,0.745544,0.7512404894479264
14,156,404.209,279.297,3.90855,-1.58107,4.216224074619374
15,156,315.92,279.88,3.48096,-1.90602,3.968626306670861
16,156,191.294,279.837,3.88127,-1.7535,4.258992728674235
17,156,57.4537,278.596,4.18277,-2.26831,4.7582344550263596
18,156,0.0,277.346,5.64285,-2.94773,6.366385809499767
19,156,0.0,276.37,2.61984,-2.22791,3.4390615862034224
20,156,18.3438,275.729,0.73587,-3.20064,3.2841438863880494
21,156,17.835,274.902,-1.12581,-1.40046,1.796868489261248
22,156,18.7002,273.956,-0.385141,0.436569,0.5821735837720567
23,156,19.0107,273.557,-0.633751,-0.0358047,0.6347616139489611
24,156,18.1797,272.703,-0.0962238,-0.328875,0.3426627865868133
1,157,33.0479,273.924,0.038682,-5.33067,5.330810346094109
2,157,31.4424,273.308,-3.74847,-4.6827,5.998225290108733
3,157,26.4541,272.803,-1.3567,-3.67358,3.9160981737438605
4,157,32.3887,272.52,-3.52663,-3.37498,4.881353209643818
5,157,33.1797,272.148,-0.71606,-3.17793,3.257603568345909
6,157,34.8652,271.804,-0.583905,-1.98923,2.073157264156533
7,157,0.0,271.682,-4.44449,-2.08406,4.908848891919571
8,157,4.16797,271.559,-5.45723,-2.51455,6.0086871257704875
9,157,89.2556,271.562,-0.407125,-1.6649,1.7139553015248092
10,157,217.721,272.504,1.1863,-1.12654,1.635970678710349
11,157,327.091,273.351,-0.897997,-1.01337,1.354000505505445
12,157,396.737,275.509,-1.02927,-1.32197,1.6754108194111677
13,157,417.861,278.684,3.44195,1.86273,3.913666165553725
14,157,386.678,279.382,3.56284,-0.767109,3.644486943793461
15,157,307.092,280.343,3.02344,-1.67604,3.4569205248602404
16,157,191.005,280.683,3.54777,-1.88729,4.0185240470849495
17,157,61.5162,280.022,3.07681,-2.63599,4.051567975019054
18,157,0.0,278.773,2.22733,-1.88913,2.9205840316279206
19,157,0.0,278.057,0.374725,-0.936895,1.009054540968921
20,157,18.9424,277.769,-0.404755,-2.30611,2.3413607031222248
21,157,18.7998,276.676,-0.40218,-1.70026,1.7471785312325698
22,157,20.1689,275.52,-2.58143,-1.60542,3.039926680250693
23,157,20.1904,275.051,-1.44869,-0.249672,1.4700472181817834
24,157,19.3584,273.959,-6.32474,-1.15553,6.429431207229766
1,158,33.4365,275.388,-0.418349,-2.3541,2.3909836251637104
2,158,32.4727,275.269,-1.06292,-3.01082,3.1929353264355353
3,158,28.4072,275.037,-1.50807,-0.762444,1.6898508744963265
4,158,29.459,274.362,-1.93483,-0.978491,2.1681816727343213
5,158,36.8076,273.531,-4.42407,-1.4958,4.670097751107572
6,158,35.6123,273.131,-3.68058,-1.76218,4.080679782683273
7,158,0.0,273.025,-0.286286,-0.763746,0.8156393972289471
8,158,3.77344,272.925,-2.41524,-1.31094,2.7480807741403814
9,158,85.8103,273.101,-2.40908,-0.426128,2.4464773693586457
10,158,213.549,273.644,-0.701398,-0.402416,0.8086394693928809
11,158,324.107,274.15,-1.81108,-0.701361,1.9421426360391247
12,158,395.597,275.75,0.575224,1.41729,1.5295730104431104
13,158,418.923,278.25,2.62554,-0.465881,2.6665530929949623
14,158,389.506,279.22,3.76694,-2.22609,4.375535813097637
15,158,312.67,279.819,3.72217,-2.41921,4.439270946112661
16,158,196.981,280.094,3.88957,-2.10067,4.420584716279058
17,158,65.5787,279.55,3.76089,-2.5022,4.517222424466167
18,158,0.0,278.569,-2.08664,-2.35495,3.1464036600696996
19,158,0.0,277.819,-1.52859,-2.22742,2.701478714426601
20,158,19.1455,277.319,0.464874,-1.9067,1.9625526046136956
21,158,18.6768,276.52,0.586102,-0.572332,0.819194404661067
22,158,19.5215,275.893,-1.13124,-0.274368,1.1640368280359519
23,158,19.7617,275.887,-2.44772,0.109703,2.4501771255582727
24,158,19.2891,275.03,-3.15335,-0.000749588,3.1533500890928954
1,159,30.7207,273.642,-0.799209,-3.79453,3.877781962228021
2,159,27.3086,273.496,-4.63421,-5.18856,6.9567993501106535
3,159,29.3066,272.9,-0.00806618,-3.01196,3.011970800798008
4,159,31.7529,272.557,-1.35182,1.04446,1.7083073505666362
5,159,35.751,272.479,-0.790278,0.450979,0.9099018495008129
6,159,34.2217,272.0,-1.48137,0.64407,1.6153275958145457
7,159,0.0,271.403,-0.59488,-0.685621,0.907721526703537
8,159,3.63672,271.387,-1.88497,-0.737211,2.024003942540874
9,159,85.6228,272.633,-1.70693,1.19448,2.0833608653567435
10,159,214.143,273.737,-1.30101,0.751881,1.5026483481709885
11,159,325.2,274.311,-0.764208,-0.481146,0.9030588799076171
12,159,396.769,276.173,-0.709932,0.188774,0.7346012984606003
13,159,420.33,278.104,3.47124,-0.130432,3.4736896298063247
14,159,391.428,278.552,4.01402,-1.64162,4.336735268009797
15,159,313.81,279.208,3.68506,-2.55983,4.486913954211737
16,159,197.489,279.273,4.10783,-1.92586,4.536871614725283
17,159,65.5436,278.302,4.16031,-2.05542,4.640358894794669
18,159,0.0,277.233,4.58475,-2.09274,5.039790994684203
19,159,0.0,276.35,3.24289,-1.64197,3.6348866602687906
20,159,18.7295,275.851,0.108429,-1.70846,1.7118973157409296
21,159,18.7861,274.906,-0.958332,-0.730536,1.2050240949956146
22,159,19.6895,274.365,-1.11756,0.86528,1.4133824082674866
23,159,19.7949,274.273,-2.51803,-1.37077,2.866964505151747
24,159,18.8701,273.995,-3.37113,-0.880632,3.4842546112940713
1,160,32.4092,275.578,-0.307998,0.459862,0.5534761305133221
2,160,29.876,275.151,-1.57464,-0.433186,1.633138463265133
3,160,27.6934,274.034,-2.63404,-1.97436,3.2918481330705402
4,160,28.375,273.518,-1.91335,-2.41453,3.080724483526562
5,160,36.2451,272.844,-5.0061,-2.9206,5.795769281984921
6,160,34.8184,272.502,-3.79191,-1.70212,4.156415997286605
7,160,0.0,272.377,-0.6232,-1.49812,1.622572579085447
8,160,3.97266,272.301,-3.18965,-1.55997,3.550686345398591
9,160,89.279,272.339,-3.38369,-1.11412,3.5623898425775917
10,160,220.456,272.998,-1.46605,0.276783,1.4919488702998505
11,160,333.45,273.582,0.953566,-0.969427,1.3598076425307368
12,160,406.394,275.232,-0.878878,1.61065,1.8348351319352918
13,160,430.392,277.978,3.63726,1.039,3.782747851443445
14,160,401.396,278.778,4.46714,-1.75441,4.799301431218923
15,160,322.779,279.449,3.93115,-1.98512,4.403934801617754
16,160,204.145,279.807,4.33683,-1.99324,4.77295507484619
17,160,68.3522,279.153,4.23404,-2.3396,4.837439703148764
18,160,0.0,278.153,0.92557,-2.51413,2.6790911671311224
19,160,0.0,277.278,1.38644,-2.19568,2.5967723304132764
20,160,19.5879,277.023,0.39798,-1.48189,1.5344008773785291
21,160,19.2305,276.258,-0.046711,-0.238348,0.24288204261534033
22,160,20.2422,275.887,-0.638559,-0.38765,0.7470141357303756
23,160,20.5801,275.313,-3.27731,-1.74674,3.713739552486146
24,160,19.9824,274.294,-2.35452,0.0549145,2.3551602987292073
1,161,34.1826,273.172,-1.35976,-6.08799,6.2379940283475745
2,161,33.0166,272.672,-0.39202,-6.58455,6.596209395016201
3,161,38.0332,272.3,0.96459,-6.02221,6.098970991257461
4,161,40.1865,272.177,-2.23757,-6.33054,6.714347041708523
5,161,40.0479,271.469,0.0642138,-4.77363,4.774061875280885
6,161,36.8906,271.039,-0.250897,-1.73972,1.7577186871080934
7,161,0.0,270.665,-1.04215,-1.39754,1.7433286190790307
8,161,2.96094,270.705,-1.61251,-2.00479,2.5728139155795935
9,161,90.2634,271.625,-1.43935,-1.94761,2.4217582733625584
10,161,229.393,272.794,-0.487531,-1.64265,1.7134717676288103
11,161,346.794,273.875,-0.730028,-2.08027,2.204646038184815
12,161,420.206,275.375,0.885771,-2.69209,2.834067541986429
13,161,441.345,277.001,2.06695,-2.39508,3.163651451866972
14,161,407.334,277.289,3.60386,-3.41457,4.964584089780331
15,161,321.654,277.534,2.97851,-3.40993,4.527598085629951
16,161,196.997,277.571,1.71135,-2.81453,3.2939790441652783
17,161,63.7428,276.034,1.02701,-3.42114,3.5719670266815173
18,161,1.05859,274.453,3.40994,-4.27097,5.465242496403979
19,161,0.0,273.333,0.856171,-3.86756,3.9611928929100384
20,161,19.8213,272.586,-0.785614,-4.20064,4.273472331324493
21,161,19.8262,271.709,0.0670586,-3.18561,3.18631572948036
22,161,21.3721,271.13,-1.29627,-1.11226,1.7080510005558969
23,161,22.0361,270.894,-3.41305,-1.52409,3.7378818374314617
24,161,20.3262,270.625,-2.68558,0.672102,2.768404059165497
1,162,32.208,272.575,-1.00136,-4.05772,4.17945133336901
2,162,29.8691,272.238,-0.646903,-4.96688,5.008830245257768
3,162,30.3584,271.975,-1.386,-4.52563,4.733109220892752
4,162,36.2695,271.55,-2.74049,-3.98142,4.833424319930954
5,162,39.3652,271.288,-3.37426,-4.84345,5.902934731987132
6,162,39.1143,270.975,-1.62199,-3.4321,3.7960719131886846
7,162,0.0,270.788,0.435393,-2.51179,2.54924617652925
8,162,2.96875,270.837,-1.85469,-3.78311,4.213288059010445
9,162,83.3884,271.938,-0.90029,-3.05259,3.18258193801825
10,162,213.378,273.438,-0.678937,-2.47712,2.568477943134611
11,162,326.638,274.5,-0.278856,-2.8454,2.8590316242979896
12,162,399.847,276.063,1.13089,-1.94746,2.252001919115523
13,162,424.142,277.75,1.89703,-2.42194,3.076445381361418
14,162,395.318,278.274,2.70249,-2.91311,3.97362077609326
15,162,316.201,278.438,2.27929,-3.58669,4.249647992504791
16,162,199.427,278.187,2.70304,-2.89315,3.9593865893721465
17,162,67.4147,276.538,3.27359,-2.99292,4.435533971744552
18,162,0.87793,274.863,3.24246,-3.32565,4.644727631853131
19,162,0.0,273.739,0.0153503,-3.10193,3.1019679812354752
20,162,20.1016,272.964,-0.66745,-3.6401,3.7007860668376926
21,162,19.7939,271.902,-0.94466,-2.50104,2.6734965115369054
22,162,20.873,271.062,-1.40418,-1.25191,1.881223038477894
23,162,20.9639,270.976,-2.46481,-0.221352,2.474729287013834
24,162,20.1611,270.663,-1.939,-1.74489,2.6085172248041606
1,163,34.0869,276.115,0.0552835,-4.18955,4.189914732768705
2,163,33.5938,275.365,-1.63421,-3.70516,4.049549721845628
3,163,29.5625,275.22,-0.244394,-6.12377,6.128644829008776
4,163,36.3633,275.173,-1.2776,-5.12058,5.277556375482881
